filename,caption
scene-0866_5.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0866_6.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with light traffic."
scene-0866_7.mp4,A realistic driving scene.
scene-0866_8.mp4,"A realistic driving scene, in an urban environment."
scene-0866_9.mp4,A realistic driving scene.
scene-0868_0.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road, with moderate traffic."
scene-0868_1.mp4,A realistic driving scene.
scene-0868_10.mp4,"A realistic driving scene, during overcast light, in overcast weather, with moderate traffic."
scene-0868_11.mp4,A realistic driving scene.
scene-0868_12.mp4,A realistic driving scene.
scene-0868_13.mp4,A realistic driving scene.
scene-0868_14.mp4,A realistic driving scene.
scene-0868_15.mp4,A realistic driving scene.
scene-0868_16.mp4,"A realistic driving scene, during overcast light, in overcast weather, on a wet asphalt road."
scene-0868_17.mp4,A realistic driving scene.
scene-0868_18.mp4,A realistic driving scene.
scene-0868_19.mp4,A realistic driving scene.
scene-0868_2.mp4,"A realistic driving scene, in overcast weather, on a wet asphalt road, in an urban environment."
scene-0868_20.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road, in an urban environment."
scene-0868_21.mp4,A realistic driving scene.
scene-0868_22.mp4,A realistic driving scene.
scene-0868_23.mp4,A realistic driving scene.
scene-0868_24.mp4,A realistic driving scene.
scene-0868_25.mp4,"A realistic driving scene, during overcast light."
scene-0868_26.mp4,"A realistic driving scene, on a wet asphalt road, in an urban environment."
scene-0868_27.mp4,A realistic driving scene.
scene-0868_28.mp4,"A realistic driving scene, during overcast light, in overcast weather, in an urban environment."
scene-0868_3.mp4,A realistic driving scene.
scene-0868_4.mp4,A realistic driving scene.
scene-0868_5.mp4,"A realistic driving scene, during overcast light, in overcast weather, in an urban environment, with moderate traffic."
scene-0868_6.mp4,A realistic driving scene.
scene-0868_7.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road."
scene-0868_8.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road, with moderate traffic."
scene-0868_9.mp4,"A realistic driving scene, during overcast light, in overcast weather, in an urban environment, with moderate traffic."
scene-0869_0.mp4,"A realistic driving scene, during overcast light, in an urban environment, with moderate traffic."
scene-0869_1.mp4,A realistic driving scene.
scene-0869_10.mp4,A realistic driving scene.
scene-0869_11.mp4,A realistic driving scene.
scene-0869_12.mp4,A realistic driving scene.
scene-0869_13.mp4,A realistic driving scene.
scene-0869_14.mp4,"A realistic driving scene, during overcast light, in overcast weather, in an urban environment."
scene-0869_15.mp4,A realistic driving scene.
scene-0869_16.mp4,A realistic driving scene.
scene-0869_17.mp4,A realistic driving scene.
scene-0869_18.mp4,"A realistic driving scene, in overcast weather, on a wet asphalt road."
scene-0869_19.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road."
scene-0869_2.mp4,"A realistic driving scene, with moderate traffic."
scene-0869_20.mp4,A realistic driving scene.
scene-0869_21.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road, with moderate traffic."
scene-0869_22.mp4,A realistic driving scene.
scene-0869_23.mp4,"A realistic driving scene, during overcast light, in overcast weather, on a wet asphalt road."
scene-0869_24.mp4,"A realistic driving scene, during overcast light, in overcast weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0869_25.mp4,"A realistic driving scene, on a wet asphalt road."
scene-0869_26.mp4,A realistic driving scene.
scene-0869_27.mp4,A realistic driving scene.
scene-0869_28.mp4,"A realistic driving scene, during overcast light, in overcast weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0869_3.mp4,"A realistic driving scene, on a wet asphalt road."
scene-0869_4.mp4,A realistic driving scene.
scene-0869_5.mp4,A realistic driving scene.
scene-0869_6.mp4,A realistic driving scene.
scene-0869_7.mp4,"A realistic driving scene, during overcast light, in overcast weather, in an urban environment."
scene-0869_8.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0869_9.mp4,"A realistic driving scene, during overcast light, in overcast weather, with moderate traffic."
scene-0870_0.mp4,"A realistic driving scene, during night light, in an urban environment, with moderate traffic."
scene-0870_1.mp4,"A realistic driving scene, during night light, on a wet asphalt road."
scene-0870_10.mp4,A realistic driving scene.
scene-0870_11.mp4,A realistic driving scene.
scene-0870_12.mp4,A realistic driving scene.
scene-0870_13.mp4,"A realistic driving scene, during night light, in an urban environment, with moderate traffic."
scene-0870_14.mp4,"A realistic driving scene, on a wet asphalt road, in an urban environment."
scene-0870_15.mp4,A realistic driving scene.
scene-0870_16.mp4,"A realistic driving scene, during night light, on a wet asphalt road, with moderate traffic."
scene-0870_17.mp4,A realistic driving scene.
scene-0870_18.mp4,A realistic driving scene.
scene-0870_19.mp4,"A realistic driving scene, in rainy weather, on a wet asphalt road, with moderate traffic."
scene-0870_2.mp4,A realistic driving scene.
scene-0870_20.mp4,A realistic driving scene.
scene-0870_21.mp4,"A realistic driving scene, during night light, in rainy weather, on a wet asphalt road, in an urban environment."
scene-0870_22.mp4,A realistic driving scene.
scene-0870_23.mp4,A realistic driving scene.
scene-0870_24.mp4,"A realistic driving scene, during night light, in an urban environment, with moderate traffic."
scene-0870_25.mp4,"A realistic driving scene, during night light, in rainy weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0870_26.mp4,"A realistic driving scene, during night light, in rainy weather, on a wet asphalt road."
scene-0870_27.mp4,"A realistic driving scene, during night light, in rainy weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0870_28.mp4,A realistic driving scene.
scene-0870_3.mp4,A realistic driving scene.
scene-0870_4.mp4,"A realistic driving scene, on a wet asphalt road."
scene-0870_5.mp4,"A realistic driving scene, in rainy weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0870_6.mp4,A realistic driving scene.
scene-0870_7.mp4,"A realistic driving scene, during night light."
scene-0870_8.mp4,A realistic driving scene.
scene-0870_9.mp4,A realistic driving scene.
scene-0871_0.mp4,"A realistic driving scene, with moderate traffic."
scene-0871_1.mp4,"A realistic driving scene, in rainy weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0871_10.mp4,"A realistic driving scene, during overcast light, in rainy weather, on a wet asphalt road, in an urban environment."
scene-0871_11.mp4,A realistic driving scene.
scene-0871_12.mp4,"A realistic driving scene, during overcast light, in rainy weather, on a wet asphalt road."
scene-0871_13.mp4,A realistic driving scene.
scene-0871_14.mp4,"A realistic driving scene, in rainy weather, in an urban environment."
scene-0871_15.mp4,A realistic driving scene.
scene-0871_16.mp4,A realistic driving scene.
scene-0871_17.mp4,"A realistic driving scene, in rainy weather, on a wet asphalt road."
scene-0871_18.mp4,A realistic driving scene.
scene-0871_19.mp4,A realistic driving scene.
scene-0871_2.mp4,A realistic driving scene.
scene-0871_20.mp4,A realistic driving scene.
scene-0871_21.mp4,A realistic driving scene.
scene-0871_22.mp4,"A realistic driving scene, on a wet asphalt road, in an urban environment."
scene-0871_23.mp4,A realistic driving scene.
scene-0871_24.mp4,A realistic driving scene.
scene-0871_25.mp4,"A realistic driving scene, in rainy weather, on a wet asphalt road, in an urban environment."
scene-0871_26.mp4,A realistic driving scene.
scene-0871_27.mp4,"A realistic driving scene, in rainy weather, in an urban environment, with moderate traffic."
scene-0871_28.mp4,A realistic driving scene.
scene-0871_29.mp4,A realistic driving scene.
scene-0871_3.mp4,A realistic driving scene.
scene-0871_4.mp4,A realistic driving scene.
scene-0871_5.mp4,A realistic driving scene.
scene-0871_6.mp4,"A realistic driving scene, during overcast light, in rainy weather, on a wet asphalt road."
scene-0871_7.mp4,"A realistic driving scene, during overcast light, with moderate traffic."
scene-0871_8.mp4,"A realistic driving scene, in rainy weather."
scene-0871_9.mp4,A realistic driving scene.
scene-0872_0.mp4,A realistic driving scene.
scene-0872_1.mp4,"A realistic driving scene, with moderate traffic."
scene-0872_10.mp4,A realistic driving scene.
scene-0872_11.mp4,"A realistic driving scene, during overcast light, in rainy weather, in an urban environment, with moderate traffic."
scene-0872_12.mp4,"A realistic driving scene, during overcast light, in rainy weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0872_13.mp4,A realistic driving scene.
scene-0872_14.mp4,"A realistic driving scene, during overcast light, in rainy weather, on a wet asphalt road, with moderate traffic."
scene-0872_15.mp4,A realistic driving scene.
scene-0872_16.mp4,A realistic driving scene.
scene-0872_17.mp4,A realistic driving scene.
scene-0872_18.mp4,A realistic driving scene.
scene-0872_19.mp4,A realistic driving scene.
scene-0872_2.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road."
scene-0872_20.mp4,"A realistic driving scene, in rainy weather, in an urban environment."
scene-0872_21.mp4,"A realistic driving scene, in an urban environment."
scene-0872_22.mp4,"A realistic driving scene, during overcast light, in rainy weather, with moderate traffic."
scene-0872_23.mp4,A realistic driving scene.
scene-0872_24.mp4,"A realistic driving scene, during overcast light, in rainy weather, on a wet asphalt road, in an urban environment."
scene-0872_25.mp4,"A realistic driving scene, in rainy weather, on a wet asphalt road, in an urban environment."
scene-0872_26.mp4,A realistic driving scene.
scene-0872_27.mp4,"A realistic driving scene, with moderate traffic."
scene-0872_28.mp4,A realistic driving scene.
scene-0872_3.mp4,A realistic driving scene.
scene-0872_4.mp4,"A realistic driving scene, during overcast light, in rainy weather, on a wet asphalt road, with moderate traffic."
scene-0872_5.mp4,A realistic driving scene.
scene-0872_6.mp4,"A realistic driving scene, during overcast light, in an urban environment."
scene-0872_7.mp4,A realistic driving scene.
scene-0872_8.mp4,A realistic driving scene.
scene-0872_9.mp4,"A realistic driving scene, during overcast light, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0873_0.mp4,A realistic driving scene.
scene-0873_1.mp4,"A realistic driving scene, during overcast light, in overcast weather."
scene-0873_10.mp4,A realistic driving scene.
scene-0873_11.mp4,"A realistic driving scene, during overcast light, in overcast weather, on a wet asphalt road, in an urban environment, with moderate traffic."
scene-0873_12.mp4,A realistic driving scene.
scene-0873_13.mp4,A realistic driving scene.
scene-0873_14.mp4,A realistic driving scene.
scene-0873_15.mp4,"A realistic driving scene, in overcast weather, on a wet asphalt road, with moderate traffic."
scene-0873_16.mp4,A realistic driving scene.
scene-0873_17.mp4,"A realistic driving scene, in overcast weather."
